,0
2785466078,33
2703539974,33
2862586356,24
2499775947,24
2310532583,24
2160263507,58
46085253,58
402792261,58
1793171524,50
2420754459,55
2133384451,37
2124309940,37
2708267354,37
2575561698,56
2532840330,56
2981583864,56
2122440325,56
2191949091,41
2106541531,41
2634020903,41
2655768066,41
2775841978,55
2433169690,25
2059764496,25
2434337216,17
1941831792,21
2780201958,21
2099921317,21
2630554723,61
2601666659,61
2486161678,61
2170319794,61
2460554332,61
2159677778,61
2525761859,61
2531585137,61
8467488,45
2632249191,45
2501423290,55
2652939939,55
2310447620,17
1988181318,17
1993035570,17
2787126124,17
2429768818,17
2780603204,33
729895381,33
2791849970,40
2169323421,40
2894448399,58
2054882684,58
284671808,41
2289656660,41
2523884022,1
2287700884,1
2280306638,1
2167816445,1
2170084563,37
2042949302,37
2140055046,37
2502118009,37
2329252666,34
2436151192,34
2091862957,34
2196892878,34
2326270071,23
2027905559,50
2200851310,50
1992347003,27
743471323,27
1892301816,45
2467052860,49
2304857865,49
2269662307,41
2805529751,41
2313057410,4
2170236344,46
2104050794,46
2615868523,10
2849623594,22
2811827001,22
2834641101,22
2584905939,22
2597486845,22
2518492253,43
2479267719,43
2605508630,30
2686770049,10
2643578397,10
2460474140,10
2694989253,6
2732747538,6
2555028247,41
354070266,41
2117130184,41
3024389271,66
2893238639,66
2134186349,66
318504538,66
2880052232,66
2601850880,43
2766246292,43
2503397386,43
2503637436,25
2276462283,4
2113306782,4
1897686539,25
2037497771,25
2114279249,25
2703447269,25
1973134407,25
2763010823,52
2761237811,52
2648296844,52
2630163913,52
2763134502,52
2763889325,52
2761290327,52
2761917704,52
2167965966,29
2763914720,29
2426202106,33
2409614842,33
2711724205,33
2146280992,12
2532292106,12
2123034813,12
2304825207,55
2572937769,55
2676654621,48
2239246787,22
2800801974,27
2806919033,27
2697783044,27
2801589262,27
1383029123,53
2645565263,53
2153087220,53
2761324547,10
2786472704,10
2232820854,58
701547481,66
2806234192,62
346315937,62
2466197475,46
2761266686,46
2596142668,46
2444359112,25
2894395036,25
2642748535,21
2630325203,21
2586988677,21
2100936270,21
2687146234,60
2003480716,60
2950902220,60
2679328017,6
2161666716,6
2111259261,6
2140454506,6
2162989095,6
2060000353,25
2717278902,53
211299618,53
2010833697,53
2805916377,25
2491522994,25
2776127279,25
2692240088,25
2120044240,8
2699579857,1
2138806502,1
2071770162,1
2563588940,52
2950992468,52
2807501861,56
2633224015,56
2806287535,56
2726757207,48
144250907,41
2577535309,31
2673716539,31
2265460801,55
2231347164,55
2547531552,55
2803069705,40
2810545826,40
2801017212,40
2637085622,40
2607841204,40
1248630250,8
2672064726,41
2630002241,41
2317360697,58
2678848565,58
3000076161,6
2999227873,6
2999609992,6
2811378581,40
2648733950,41
2691523059,34
2105348583,34
2522145400,34
2672630407,62
1553215657,62
2601036123,62
2564359674,55
2044230142,1
2021563377,1
2631633032,27
2136824647,27
2225518826,64
2428469279,37
2638306697,37
2508501127,26
2584402111,57
2579054475,57
2329112518,57
2154105585,27
2024970902,27
2115438889,27
2637986816,4
2996803246,22
1977938366,22
2799338856,22
668969079,19
2970818804,26
2580704923,26
2620811482,54
2123309158,54
2550549108,64
2127276120,35
2021801428,35
2801496100,25
2040433842,25
2302926325,25
1867315347,25
2662573235,18
2294761060,18
2712027005,18
1829038380,18
2119743012,18
2196789970,18
2720043806,30
2951672014,19
2601265994,19
2561502460,19
2949259632,21
2096681951,21
2124440204,21
1247203909,21
2657597333,52
2983822630,52
468300197,3
3027803359,41
2780980639,41
2431956226,55
2502724221,45
2506480245,22
2151534881,22
2197890216,22
2120175306,25
2636135857,27
654504781,4
2171886527,46
2444462027,55
2343845712,55
285377065,55
2698538297,10
428411008,62
2304708585,23
2217292796,23
2486939577,23
2802202768,23
2112253948,19
2171113108,60
2167731482,60
2106591264,60
2426975351,60
1976050045,60
2107771829,60
2344348219,60
2968624051,55
2624120545,55
2968825631,55
1878085640,4
1459369989,23
2579599362,17
1912524410,17
2158896171,17
2467762422,17
2502689825,2
2893083925,2
2763242000,2
2143972709,17
3003390303,10
2310318933,53
2505809385,53
2163077163,30
666908915,30
2925004348,57
1559574265,57
2152001109,57
2316395286,26
2556612573,56
2140646987,56
2638842099,36
2665992309,4
2159285470,25
2666557051,25
3019276757,39
2114698593,39
2132262288,39
3023357369,4
2121506044,4
3022938050,13
2003209111,13
2325764546,23
2122760269,23
2149424126,23
2648109000,25
2502036091,25
2011719536,62
2787155203,12
2675617570,12
2142274495,46
2038810054,46
1806203194,46
2165881855,46
2464907107,27
2586523624,37
2709211238,37
2568533529,62
1930442354,62
2701128602,62
2101909596,62
2053728653,16
2134211663,58
2490161456,58
2620802827,52
2042735508,66
89381909,66
2311641902,23
2105942920,23
1981924768,6
2530188721,6
2578657436,48
2036665175,48
2617751454,48
2515610273,48
2141897689,48
2486571174,19
2010737789,19
2653890810,19
2581557837,64
2415513455,46
3037539722,41
1273571415,41
2256129895,41
1473270426,41
2240041189,41
2791542796,41
2255836027,14
2154967145,14
2758145765,14
2713302621,27
2278167914,27
2698297249,45
2790678905,45
2207466098,22
1984294269,22
2018874755,22
1999603191,58
2949722752,60
1970026859,34
2172012760,34
2219429051,34
2487636923,52
2128873038,1
2102629748,1
2585984775,1
1193219712,1
2601127297,1
2076702148,22
55734857,22
2164128458,52
2058850037,1
2293718685,1
2303320077,46
2074596075,34
2003836599,34
2138619012,34
2435322548,2
2658057697,2
2902561951,2
2658215240,2
2550605488,2
2585923446,55
2542628785,55
2316034534,21
2646235519,21
2421858019,1
662748486,1
2778231672,34
2681917672,34
2181936183,34
2117406879,34
2111540845,34
2111910251,34
2952423093,17
2160474953,17
1991704235,17
2479254277,18
2674439726,33
2319408651,33
2610333181,33
2566772425,37
1294276595,37
2119411407,37
2097297153,37
1827924149,37
2579448646,65
2032838362,24
2018410910,24
2233647084,12
2303718450,31
2145834223,31
2777810968,31
2109642514,31
2893890686,31
2047681712,31
2032887189,31
2068776575,26
3018968123,26
2280125085,46
1969530063,46
2572597698,56
2502603968,56
2689555299,34
2428020207,34
2101893027,34
2781097001,34
2612685098,62
2608694891,62
2628014557,22
2789590162,22
2786227381,22
2575003811,22
2788947026,1
2789230066,1
2789043904,1
1871239768,19
3037546439,43
2148995678,43
1267227213,43
2787198888,54
2164387196,54
2787168265,56
2677237869,56
2293144497,56
2472908145,13
2322760255,13
2702618124,13
2795934415,22
2696764073,22
2719863133,22
2150965468,22
2785438148,31
2549738649,31
2785372098,41
2634576311,2
2761567094,35
2660208814,10
2638988438,10
2058919802,10
2642556550,58
2244339294,58
1985865447,58
2713453961,10
2147930443,40
2101436959,28
2699262079,26
58968016,12
2713672245,4
2168379269,4
3037224682,4
2235702366,4
1988916525,30
3027676692,35
2201376933,16
2603244766,14
2660538500,14
2571997945,14
2645620185,14
2658952078,14
2664910215,14
2495956333,14
2988670145,1
2460998985,1
2603844108,28
2761099595,28
2571651072,56
2613849970,56
1965783680,17
2557317147,17
2116658455,17
2155780064,17
2656550796,17
2157058024,26
2163651336,33
2578960530,26
1825613365,26
2635417330,4
2428756375,19
2511923877,17
713514172,17
2320871059,17
1972433468,17
2014129047,17
2786492618,22
2120182977,22
2904089357,22
2802535369,56
2695105151,56
2800750197,56
2800005292,56
2802598167,56
2551805162,56
2802993976,56
2647299274,2
2606946135,2
2892964611,2
2814722346,2
2688875351,2
2689991289,2
2819015880,2
2695919801,2
2117931886,49
2511600625,17
2721765593,25
2317738404,26
1403176217,26
1932012810,26
2615115043,21
2308028306,26
2989932850,26
2117031300,4
2044274024,4
2463495916,4
2130992581,18
2688398711,23
2799665599,23
2763870526,2
2419198269,16
3022178876,16
2060156310,16
2243937237,16
2122075889,16
2422463569,16
2233062067,16
2970794756,16
2105494094,16
2304377107,55
2493470407,56
2134803064,56
2575881740,56
2315301254,22
2400415631,22
2157063969,22
2615934524,22
3038131600,22
1897458138,22
2642330083,35
2023000061,35
3018679587,29
2673839243,13
2657542583,15
2118903293,15
2626611343,4
2707388216,31
2790841979,31
2002021319,56
2307878245,2
2158854388,35
2009325776,28
1911199146,26
3026014874,26
2703127175,25
2585972352,55
2136396540,55
2345459915,55
2689557368,34
2137903450,34
2439008340,34
2237990471,34
2416944703,19
28658751,19
2583058679,19
2614260320,19
2473266493,10
2129750443,10
2668124455,10
2711418399,37
2632986363,37
2189070789,64
2048018488,64
2160717884,64
2576493857,64
2892597602,64
2461513462,64
755784634,64
2951676832,19
1965478080,19
2694047650,62
2689596028,62
2104705148,60
2175335620,60
2135619672,4
3037455306,56
2115220888,56
3017274400,56
2748758830,56
2479125861,56
3017350678,56
2508661867,19
2147320086,39
1980633938,39
2413437954,39
2764066373,18
2499020719,18
2651156276,18
2907346538,53
2171858672,53
2557019577,53
2107207520,53
1934342891,53
2540007524,53
2151417737,26
2908795885,26
2802177721,62
2587233022,62
2953159486,46
2133231799,46
2138028406,46
2799041128,46
2612699899,46
2398525660,46
2559616478,46
2143114984,46
2664058318,9
2134776837,9
2636017116,9
2114613237,1
266124634,1
2342927943,1
111145057,12
2161366584,35
2320666269,35
2203375805,35
2684710640,35
2146170532,11
2134932008,11
2735151052,1
2058724568,1
2658215897,1
2616337200,1
2940108866,37
2587436264,21
2156260014,21
1501933542,50
2162721291,50
2132657309,25
2070682814,64
2172825876,64
2600936359,62
2148303557,62
2995871099,40
2097545591,40
2503011865,40
1899292648,25
2312353905,25
2683179804,25
2800940456,25
2489813739,25
2800747598,25
2763617568,35
2154162261,62
2618396578,65
2293126181,36
2761110364,63
2274539055,63
2117393672,63
2992146917,19
2111730883,19
130054555,48
1925889718,64
1777814602,64
2160842232,22
2548945381,22
1993293679,22
2433783560,42
2704990676,42
2787272734,25
2637851750,57
1556846731,57
2786172454,57
2598396294,41
2607556782,25
2408912035,25
2128552838,25
2777922536,56
2599000019,56
2101600958,56
2154922104,55
2554836535,53
2312325138,53
2626043616,14
2493975625,14
2591526304,24
2191483004,24
2705300389,50
2085275295,50
2778303113,38
2273637271,38
2493905210,38
2702546435,38
2629596043,38
2103657054,38
2761287084,38
329501251,38
2089503543,19
1321317158,19
2651110658,19
2763706198,56
2431199909,56
2934496868,18
2642960590,18
2439199680,18
2645589605,9
1979641161,9
2695336947,31
2583396475,31
2890064066,7
2506962007,7
2887838167,7
2172408002,19
2669845446,12
2635786025,34
2147675238,34
43159744,22
2033752267,22
2258357337,4
2296257497,4
2581976574,46
2291201213,46
2428822547,46
2121285235,46
2224135342,46
2274240696,46
1924994591,6
2661504593,6
2007791904,35
1976899938,35
2175526647,30
2616154948,30
2119351767,26
2441587225,26
2704912662,58
2150078163,28
738776757,28
2149539248,25
2102302792,12
2060867046,50
2762940613,50
2103088800,41
2066170453,19
2018027553,19
2719431595,19
2985894060,56
2700876166,35
2915915845,11
2763859271,11
2762290358,11
2749234015,11
2303331736,36
2478469042,40
2317109542,40
2630904154,40
2571695617,63
2150684917,63
2136408575,63
2464045067,40
2149952995,40
2750195781,40
2304449810,40
2599671060,49
2688164827,53
2720674459,53
2988586830,53
2303025955,56
733627957,56
2721088855,56
1990744304,56
2145196869,65
2713474073,65
2515738502,65
1825637272,65
2990201204,65
2607261680,65
2153657253,65
2304830325,10
785227609,10
2583774347,26
2601211553,26
294181652,18
2700983783,46
2434435824,2
2035532791,25
2892940808,2
2707667911,2
2427407395,18
2439511967,18
2431880716,51
2682086938,51
2110440708,51
148660588,52
2711999052,52
2993355730,52
2583478857,2
434741607,2
2307711631,2
654895295,2
2114766236,2
2105116506,2
2282305864,2
2098069270,2
2808527396,2
2798289643,2
2719192456,2
2933716114,2
2113203601,2
2808736042,2
1260465906,17
1977469076,17
2580661998,17
2134598730,57
2471741334,57
2671206773,14
2034616236,14
410400108,14
1976578282,14
2039977557,66
2725693863,46
141976240,26
2586506884,49
2745510567,49
2285630683,49
94793954,2
2617708023,21
2587176926,21
3032154187,21
2148755147,46
2440477255,46
2624391106,2
2581154358,2
2652427271,2
2687521467,2
2131662068,1
2834968647,1
2154557033,1
2050988879,46
2552215114,46
3025371044,11
2140042761,11
3024251457,11
3024065698,11
2298073019,23
2431040529,23
2205295950,23
2664280326,35
2992422047,35
1453500131,35
2184075288,21
2952402575,21
2346609498,21
2112002916,21
2645414520,16
2036152363,22
2893910818,62
431081086,58
2775502961,41
2480881572,41
2802575877,14
2602380606,14
2312496014,14
3017423547,60
2572923805,60
3025882044,60
2618601446,60
2118840183,60
2723517658,36
2111873004,36
2155356432,36
2238903430,36
2154386131,24
2406690590,24
2132971948,21
2022224311,21
67095055,21
2686019612,21
340036110,21
2008027264,21
2626859096,21
2137695354,21
2294119907,21
2163376924,40
2614135451,40
2096749165,65
2683277936,65
2491104477,65
2923839558,65
2116821775,65
2087883071,19
2612053837,66
2786636578,66
2067432498,66
2675995182,57
2612569409,57
2279056843,57
2628725073,57
2060245842,57
2608722365,25
2166987857,26
2724979002,16
2657226570,7
2942029483,7
2068954694,7
2128810575,45
2307021363,12
2069464931,12
103148982,12
2050071052,12
2301943814,12
2467739762,12
2306526504,25
2569537225,55
2243524491,55
2485851694,55
2272887325,36
2014497067,36
3017448557,36
2169595637,36
1746959756,28
2294663272,28
2134020629,21
2499269949,21
2132922397,64
2778778092,49
2111133182,49
2777599668,49
2123099476,49
2197346286,12
144859212,65
35922495,65
2337391148,55
2137197231,55
2921761735,22
2786932413,22
2146693450,61
2522867743,55
2316553479,2
2583182986,2
2798497022,2
3021090482,2
2757377225,41
2017143525,41
1972451165,55
1209991074,55
2308269715,14
2475880662,14
2802883065,14
2174928984,22
2437327533,22
2302694558,22
2689731455,22
2785853556,28
2103134843,55
2570869524,55
2950536019,25
2806090267,25
2311843601,25
2806589485,25
2218155804,23
2101131869,23
2147794938,12
2638787381,12
2771604532,26
2197017195,12
2433197992,66
1896362124,66
2287177614,66
2787356601,49
2129696344,49
2625307315,17
2434402378,17
2099926930,17
2116144338,30
2622919735,47
2432221839,47
2468295924,47
2335457681,14
2904190662,2
2792439736,4
2670178023,4
2170928241,4
2279884222,3
2307022292,3
2257443565,3
2623759953,3
2717844240,3
1299445499,3
2319663837,36
2779755224,7
2614238518,7
2953113432,13
2576085471,18
2056612786,48
2947550318,58
2133331944,58
2464123197,19
2121090303,10
1983452216,10
2150296387,10
2015184061,10
2986053724,23
2580433428,23
2658677823,23
2045770209,23
1983726488,27
2602602589,27
2560652888,64
2521179941,14
716274308,14
2112394938,43
1993074413,43
2322168461,43
2788747038,50
1970583576,50
2671990386,50
2693873693,35
1168792225,17
2426256181,36
736337244,36
2809704454,36
2250392122,21
1991099911,21
2643387407,21
2628947890,21
3421684,1
2314280647,1
2610558670,45
2007596456,45
2571445498,45
2303183940,17
2493530117,17
2296082203,17
2432564260,58
2132292208,58
2608102528,14
2193342570,14
2169712076,14
2601378864,14
2583480400,14
2236328556,14
2634298962,14
1985531770,41
2506579419,34
2226414849,34
2099792116,34
2935899116,34
2130852390,34
1899411697,34
1972626088,33
2437769895,37
1931216587,37
2464058824,13
2316963447,13
2619762462,13
2154979328,13
2551013523,41
2564575688,26
1943490983,26
2132394939,26
2154296416,26
2893214784,2
2111668484,2
2678067813,23
2483395268,24
2788619878,24
2617228939,52
2019263895,52
2164622475,52
2681477774,52
2763577256,22
2274862917,22
2789030097,12
197387815,12
2303936539,66
2035482337,66
2026464078,66
2636764803,66
2650688273,12
2534279123,56
2156795510,34
1159536306,34
2146171179,34
111519664,34
2781152996,34
2131915072,50
2132242925,27
2192925605,12
2631098902,7
2420831916,7
2309787014,7
2073008447,4
2066727086,4
2239984716,4
2200099649,4
2151701858,14
1867810573,56
2022207499,33
2105388897,19
2311923764,4
2314467679,4
2807569640,2
2605682232,2
356271668,2
2119592861,13
698360402,13
2043423625,24
2224591951,24
2708876748,49
2625402828,49
2432398856,49
2648522039,2
2041647648,2
2386238890,2
2809959283,2
2659846770,41
2473358478,44
2423349714,44
2761255255,44
2126833188,18
2785868677,36
2793762931,54
2482848564,54
2580273430,54
2839948133,52
2745537777,52
2125314713,52
2123531660,52
2684651665,29
2718738664,29
2101425096,29
2129474533,24
2633190543,2
2592206428,2
2443072026,2
2021608615,2
2442583523,2
1937291838,2
1987898893,17
2105774386,17
2750259761,22
2952918416,22
2651711163,58
2545174166,28
2097811565,28
2527876695,10
2480839783,10
1138886577,10
2407948793,10
2199735707,10
2777048375,10
2618527543,10
2190933322,14
1980941085,14
2312625101,6
2158348184,6
436668997,64
2635399779,64
2120042883,66
2305179104,6
1903093674,6
2640585503,6
2585209561,40
2585273938,40
2585747490,40
2621030937,40
2585216165,40
2709416454,40
2437250706,40
2941515964,40
2506896956,40
2893446125,40
2778082115,40
3018938172,40
2798880500,40
2105389397,40
2588759365,61
2654723383,61
2882609295,61
2137413529,61
2876916239,52
2127626180,52
2268341056,52
2788455487,48
2012335076,48
2302900761,48
2253977085,48
2490246791,48
666349662,48
2700589920,10
2159642373,10
2788884064,4
2788833740,4
2798968436,48
2522800726,48
2522266758,48
2575960768,48
2322573471,55
1913001805,55
3022703323,1
2578156748,5
225807912,5
2030970422,5
2799388643,28
2299847530,41
2585037069,41
2254597784,48
2705843579,48
2306374873,30
1238376405,30
2761709560,25
2761135148,25
1890143868,25
2722165115,25
2080878089,3
701242684,3
2231590838,3
2175996902,3
2584855335,13
2051421821,18
2129293628,18
2635521171,64
2015289291,64
2645058620,64
2636686361,64
2213899845,28
2138167807,28
2196942459,28
2629910374,28
2721857026,28
2305595455,28
2572131183,28
2155825732,28
2799642502,28
2577252565,52
2189645157,50
1970370373,50
2566260234,50
2153037959,50
2983698905,50
2148204788,34
2102622818,34
2112134304,34
2139536421,34
2582539109,34
2119144111,34
2320893970,34
2657433895,24
2439634048,24
2692376930,24
2577872329,24
2413919931,24
2994414637,42
2721945109,42
2048591879,42
2747947174,19
2512571263,27
2700135965,27
2861318863,17
2655796545,17
2560480437,17
1983688447,17
2439276380,51
2710675214,51
1934970629,66
1919023548,66
2610732369,66
2940078631,34
2587512545,34
2628814140,34
2584065233,34
2263060876,62
2191233645,26
2423627571,26
2005952327,26
2184153513,26
1519910119,50
2787035745,10
2116787660,10
2166855841,10
2949060326,50
2166075741,50
2055743183,50
2240061303,50
2096131591,66
2928549622,23
2499016425,23
2111837970,23
2790660861,23
2641784158,4
2117563650,56
2583491411,56
2107187705,4
2141190945,63
2615666655,63
2634954257,63
2671285529,6
2426972011,6
2594660637,6
2952858470,64
2303728521,64
2598105771,64
2145044538,64
2761614240,2
2427805356,2
2703136531,2
2084428090,2
2102948561,34
2187949724,34
2141597017,34
2631950669,34
2638172805,45
2706906810,45
2654824992,45
2147866412,23
611226083,23
2339581244,23
2832249619,23
2805589970,30
2569749080,30
2802512402,30
1089123067,30
2792653150,30
3018278758,62
2748591063,62
2898513644,62
2614756071,62
2588847475,19
2494661963,19
2140328567,58
2131355864,37
2159389685,37
2312321171,37
2660286251,37
219054034,37
2071282127,37
2610836785,21
2128160336,21
2919536006,43
2233123063,43
2186199657,13
2765197526,33
2107259781,14
2667520851,6
2605063416,6
1911871814,6
2861992391,14
2481250871,22
2949356670,22
2932748158,30
2095776749,30
2707703351,30
2169248282,30
2318984522,41
2787891862,41
2103907857,33
730006496,33
2763351326,55
2750431260,55
2763772383,55
2640858076,55
2803960007,55
1987598322,35
2343285104,17
2018341468,17
2096352396,17
2263603444,52
2440405615,47
2792062112,46
2128093429,19
2305518531,25
2554128511,25
2749096803,25
2712211379,3
2691504457,3
1912319707,1
2173242503,25
2156363223,18
323845867,18
2095816702,55
2302125302,55
2153838179,27
2408637438,27
2204360179,27
2004653552,45
2460487647,6
2148886794,6
2111277856,6
2438227935,4
2227435697,42
2773720027,55
3024764232,55
2154864831,51
212411491,51
2143995962,51
2608408952,3
2539024664,3
2306089361,3
2250449267,10
2647404011,10
3037443959,10
2472780145,46
2126761814,46
2762797851,50
3038031616,49
2582169637,49
2169320484,49
2665249940,33
2779716840,33
2810410048,0
2585091391,39
3037457769,42
2555728936,42
2157382006,42
2740012043,37
2794992669,37
2691977231,50
2719277229,46
2703948857,21
2946729310,21
2699053613,21
2135134482,56
2320252597,7
2695495671,18
2267015126,18
2422276995,18
2116597403,14
2395374200,37
2061686486,37
2893711728,26
1437311209,26
3012911443,4
2762510203,4
2763050216,4
2762659536,4
2571244041,4
2738676997,1
2600150199,21
2641779324,4
2529486885,4
2440564285,4
2707935311,4
2574692074,12
2309061541,48
1206659289,48
2294331032,52
2590729590,39
2724541267,25
2680298498,64
2811208826,64
2484608109,64
2626059642,16
2045837852,8
2343280513,58
37235117,58
2613552635,45
2920404002,49
2117186451,22
2170095281,22
2304552768,22
2549216633,64
2183087209,64
2419014220,21
2996906569,21
2970710012,21
2203270810,21
2617559922,21
2691777757,21
2639381636,37
2141206636,34
2122763750,34
2938760545,34
2732858699,45
2608590475,45
3018557039,22
2148484152,22
2097748595,22
2324799598,34
2287252027,34
2935703230,34
2127729603,34
2610696581,26
2093491206,26
2574287245,26
2806196591,26
2151012705,13
2256492177,13
2132608772,1
2807407705,17
2940598270,17
2571660096,17
3012817928,8
2752977462,8
3012728661,8
3012770240,8
2492012228,1
2476550270,1
2079770817,64
2117527892,64
1867232202,31
2856570942,45
2655686046,45
1916388703,50
596094897,50
2159543014,26
2293084328,26
2330979299,26
2169780568,26
2697864505,26
1893977407,33
660165060,33
2479824978,13
2672719794,10
1963534790,10
2317466425,61
2434151634,61
2067311594,58
2700613146,66
2610668160,46
2980722860,37
2893444153,37
2424307046,22
2276502080,22
2694541689,22
2748325276,46
2559116837,46
2190367733,46
2113741479,56
2556844605,4
2143737698,4
2683242870,11
2055669197,19
2763375836,19
2715051638,56
2802775036,56
2220045263,56
2685953613,14
2801868107,14
2606036337,14
2724006910,14
2111381019,24
2134907472,24
1666946359,24
2578322773,24
1410526782,56
2302573302,56
2586828412,56
2460927506,2
2303439382,62
2100650478,62
2802650261,62
2443363980,64
2110661363,18
2724064477,18
2643376234,35
2180632425,35
2731399583,40
2576477018,40
1927755236,40
2132487452,40
2599130068,49
2586249700,56
2124357314,56
2107187609,56
2278822286,56
2117049673,56
2506583686,56
2675800380,56
2616647870,25
2762687785,25
2762507066,25
2618578169,54
2103128396,54
2095226943,58
50261851,58
2058138785,58
2196401831,58
2761686196,56
2422894808,56
2690204088,56
2320203741,23
2808361050,23
2653002712,46
2499864039,46
2694582210,2
2763279979,25
2205571040,25
2735795711,5
2099303837,5
2222392955,40
2067750816,40
2276772006,40
2308515188,40
2788960079,40
2514828384,59
262623724,26
2083605986,26
2312324411,37
2463959780,37
2434289055,22
2581210283,22
2469692101,18
1989966658,18
2705776591,21
2147743432,21
2567900988,21
2587295629,23
2571378737,23
2164310785,23
2655290376,56
2613340808,56
2571936849,56
2029434616,56
2222741931,56
2653830198,56
2484062114,23
2125054213,23
2680262319,6
2798165891,58
2783408410,58
2517584624,34
2164044353,34
2335188494,40
2145345927,40
2055976536,40
2406761765,10
2406716145,10
2838465507,14
2024026282,14
2799508430,14
2126087332,14
2560951084,14
2520744574,58
2141984437,27
1574971510,27
2292467221,64
2668554346,64
2097885809,56
2227605326,22
2497157514,48
2936427144,48
2566086864,30
2106036847,4
2623455661,4
2689289486,64
2490451330,10
2798239213,10
228360099,10
2209139458,28
2261381356,28
2132011350,30
2057245571,30
2609346992,30
2942755488,30
2137648038,30
2237806635,14
1693666755,46
2102667339,50
2761198312,58
2886362183,24
2191151480,19
1617001020,52
2142185869,52
2440447446,52
2478511150,52
2197408116,34
2152306629,23
2052073827,23
2604417524,2
1892915253,2
663662321,33
414368570,33
1335515201,33
2287862493,37
2117634872,44
2016584553,44
2260937070,23
2121666639,28
1986576233,28
2414960225,28
2762581143,23
2761051673,23
2761894467,23
2157454506,23
2683146323,23
383630470,51
2226852640,51
2234547032,58
2123234429,25
2667516546,19
2629887642,42
2144220083,23
2691107278,23
2670549051,17
2307600519,17
1270134387,17
717862074,17
2640035065,41
2608638547,41
2428002067,19
2169703896,19
2786700513,19
2150912440,43
79782507,43
2085599555,22
2582048083,12
2713246356,12
2722452810,12
2763889320,58
659942872,58
714890991,23
2644834482,50
2604113355,50
2466158638,31
2113716453,31
2569217928,16
2114676814,64
2064758302,64
2251352755,64
2946923680,63
2676840327,63
2092347422,63
2437392273,63
2126802519,12
1813922940,28
2062248658,28
1624134539,62
2701108329,12
2575569925,12
2182378569,12
2653592708,54
2670243022,54
2435171677,66
2104290830,26
2108617838,26
2223866558,19
1239633406,19
2198728202,52
2545445636,52
2035751798,28
2116908575,28
2042898703,30
2703025662,30
2465248044,46
2951709089,18
2763172724,18
2346723112,18
2609278418,18
1686789428,56
697468067,56
2111097107,56
2892957885,56
1237281882,41
2160813200,45
2628001648,41
2810062476,57
2046693980,49
2972098892,43
2612483494,43
2972017759,43
2647826450,25
2923303483,25
2297106967,2
2178545271,26
2206097627,26
2654878054,4
2992698732,22
2613611771,22
2994236967,22
2993610858,22
2689163909,26
2045532423,26
1968445810,26
74363800,26
2801793521,27
2810730476,2
2578860165,21
2126892189,21
2426818939,21
2161184564,28
2106480949,28
2115826740,28
2796828139,2
2471898103,22
2137043348,22
2331327389,63
2761792224,53
2163308842,53
2164237334,52
2125312655,52
2777773691,52
2063947754,52
2233159410,27
2761981734,17
2124504041,17
2762615500,17
2761996001,17
2594155027,40
1722625972,40
2661400149,40
2641306263,40
3026643748,40
2136986536,55
2059411880,55
1907070596,55
2511465774,55
2507675609,55
2551338195,52
2779576401,52
2118156205,66
2678561715,66
75414833,66
2535726726,34
2343906602,17
2159862210,17
2149865738,22
1624144009,14
2652983860,14
2569812293,2
2146453910,2
2726088798,2
2892646100,2
2625301535,13
2585974244,13
2147327198,13
2123166560,55
2188739568,1
2216342111,33
2720367456,33
2513436905,42
2171411511,42
2762264708,42
2156228664,42
2099172457,42
2762833095,43
2250844697,43
2761091422,43
2346302128,43
2605413155,64
2605897517,64
2605757783,64
2346689050,13
2327870928,13
2566173076,2
2324890040,2
2798791327,25
2346896755,25
2944502878,25
2720598048,6
2509851643,6
2627346198,6
2154794251,6
2696729992,6
2170720489,34
1763865759,53
2996669827,53
578898667,53
2432768990,53
2481252780,21
2490314210,18
2496403847,18
2684038573,25
2662444880,21
2598009492,21
2517397524,21
2585456605,21
2551359832,21
1982416981,66
2674942204,66
2954364613,62
2572223948,62
2776698476,18
2953437145,18
2537705776,43
2469033565,43
1827484701,48
2711717191,43
2282143903,43
2701195071,66
3024624341,40
2311476406,40
2017344226,40
2681843745,40
2852600730,40
2790720412,40
2662708888,41
2346078939,48
2306571689,2
1837463369,2
2606944653,10
2654467512,10
2028109805,5
2640262865,6
2617640606,56
2787298386,56
2492300466,56
2126385361,19
2157185389,19
2298084251,19
2127683191,19
2212933820,19
2763818097,52
2586708392,52
2009306890,66
2628470072,6
1909444004,6
2100681984,6
2225165081,46
2484074589,23
2396738681,23
2634387888,19
2030918682,19
2162909083,23
2444590615,27
2659619528,66
1732416752,66
2109025222,1
2030045168,1
3022692858,23
2620729200,37
2562824307,37
2404130851,22
2655794866,46
2316321597,66
2482104656,4
2427189634,63
2809833303,63
2707892550,3
2673637792,50
2997011673,50
2671313608,50
2788691162,56
1886268818,40
740537556,40
2682334068,40
2720747446,40
2577960737,40
2044010380,40
2610346811,40
2436559479,25
2135898862,42
1923346623,42
3024288564,9
2544411038,9
2419701226,40
2343000215,29
2984102591,28
2532590507,48
2745773410,48
2081485618,12
1972805273,12
1226359477,12
2395175919,4
2135628933,4
2117767324,4
2705914886,4
1906345551,23
1583469453,23
2789674722,38
2305670230,38
2656164305,38
3025403842,38
2578608968,38
2671858275,27
2489235098,13
2654862620,13
2095846088,2
2317785236,56
2314583022,26
2339403750,28
2549098076,66
3025030956,64
2667826080,64
2629640172,31
2237002756,31
2127148962,31
2006978869,31
1966232944,7
