From,To,Weight
2582169637,2169320484,1
2582169637,670805235,1
2582169637,2123099476,1
2778778092,2111198812,1
2169320484,2111198812,1
2111198812,670805235,1
2123099476,2111198812,1
2778778092,2169320484,1
2778778092,670805235,1
2169320484,670805235,1
2169320484,2123099476,1
2123099476,670805235,1
2665249940,2130749416,1
2779716840,2130749416,1
2665249940,1999187984,1
2779716840,1999187984,1
2665249940,2150264159,1
2779716840,2150264159,1
2779716840,2665249940,1
2109444309,2810410048,1
2585091391,2114698593,1
3019276757,2585091391,1
3037457769,2555728936,1
2555728936,2109340353,1
2555728936,2048591879,1
2555728936,2157382006,1
3037457769,2109340353,1
3037457769,2048591879,1
3037457769,2157382006,1
2109340353,2048591879,1
2157382006,2109340353,1
2157382006,2048591879,1
2740012043,2794992669,1
2638306697,2794992669,1
2638306697,2740012043,1
2691977231,2189645157,1
2719277229,2478811158,1
2719277229,48968166,1
2719277229,1932616899,1
2478811158,1932616899,1
1932616899,48968166,1
2703948857,2033450623,1
2946729310,2033450623,1
2699053613,2033450623,1
2946729310,2703948857,1
2703948857,2699053613,1
2946729310,2699053613,1
3037455306,2420369416,1
2420369416,2135134482,1
3037455306,2135134482,1
2187158919,2135134482,1
2320252597,2170997046,1
2419237239,2170997046,1
2170997046,2157470235,1
2784558238,2320252597,1
2320252597,2086629893,1
2419237239,2320252597,1
2320252597,2157470235,1
2784558238,2419237239,1
2784558238,2157470235,1
2419237239,2086629893,1
2157470235,2086629893,1
2861847697,2695495671,1
2695495671,2267015126,1
2695495671,2427407395,1
2695495671,2422276995,1
2861847697,2267015126,1
2861847697,2427407395,1
2861847697,2422276995,1
2427407395,2267015126,1
2422276995,2267015126,1
2427407395,2422276995,1
2167820482,2116597403,1
2600855332,2167820482,1
2600855332,2116597403,1
2437769895,2395374200,1
2395374200,2061686486,1
2437769895,2061686486,1
2893711728,2150531691,1
2150531691,1437311209,1
2893711728,1643526299,1
1643526299,1437311209,1
2893711728,1437311209,1
3012911443,2610235978,1
3012911443,2200099649,1
3012911443,2762510203,1
3012911443,2763050216,1
3012911443,2762659536,1
3012911443,2571244041,1
2610235978,2200099649,1
2762510203,2610235978,1
2763050216,2610235978,1
2762659536,2610235978,1
2610235978,2571244041,1
2762510203,2200099649,1
2763050216,2200099649,1
2762659536,2200099649,1
2571244041,2200099649,1
2763050216,2762510203,1
2762659536,2762510203,1
2762510203,2571244041,1
2763050216,2762659536,1
2763050216,2571244041,1
2762659536,2571244041,1
2738676997,2097533992,1
2738676997,412750680,1
2738676997,2257045461,1
2097533992,412750680,1
2257045461,2097533992,1
2600150199,2250392122,1
2600150199,2572882239,1
2641779324,2128906471,1
2641779324,2529486885,1
2641779324,2440564285,1
2707935311,2641779324,1
2529486885,2128906471,1
2440564285,2128906471,1
2707935311,2128906471,1
2529486885,2440564285,1
2707935311,2529486885,1
2707935311,2440564285,1
2102302792,103148982,1
2574692074,103148982,1
2102302792,2069464931,1
2574692074,2069464931,1
2574692074,2102302792,1
2574692074,522006732,1
2113789577,804906899,1
804906899,725070507,1
2309061541,804906899,1
1206659289,804906899,1
2113789577,725070507,1
2309061541,2113789577,1
2113789577,1206659289,1
2309061541,725070507,1
1206659289,725070507,1
2309061541,1206659289,1
2294331032,2112373723,1
2590729590,2147320086,1
2590729590,175288080,1
2724541267,2109347067,2
2680298498,2811208826,1
2484608109,2811208826,1
2179939609,2811208826,1
2484608109,2680298498,1
2179939609,2680298498,1
2179939609,2484608109,1
2125505262,2892788026,1
2577498623,2228877194,1
2626059642,2577498623,1
2308193052,2228877194,1
2626059642,2308193052,1
2626059642,2228877194,1
2045837852,2120044240,1
1868642000,2120044240,1
1868642000,2045837852,1
2343280513,37235117,1
2167418538,37235117,1
2133331944,37235117,1
2343280513,2167418538,1
2343280513,2133331944,1
2104251163,2613552635,1
1892301816,2613552635,1
8467488,2613552635,1
1892301816,2104251163,1
8467488,2104251163,1
8467488,1892301816,1
2981063784,2920404002,1
2920404002,2038474249,1
2920404002,1981792830,1
2920404002,2608081677,1
2920404002,2064929179,1
2892387634,2103714302,1
2157344294,2103714302,1
2892387634,2761135148,1
2761135148,2157344294,1
2996803246,2117186451,1
2170095281,2117186451,1
2440735343,2117186451,1
2117186451,2112306427,1
2304552768,2117186451,1
2117186451,2038806591,2
2996803246,2170095281,1
2996803246,2112306427,1
2996803246,2304552768,1
2996803246,2038806591,1
2440735343,2170095281,1
2170095281,2112306427,1
2304552768,2170095281,1
2170095281,2038806591,1
2440735343,2112306427,1
2440735343,2304552768,1
2440735343,2038806591,1
2304552768,2112306427,1
2112306427,2038806591,1
2304552768,2038806591,1
2849618029,2549216633,1
2849618029,2183087209,1
2549216633,675666284,1
2183087209,675666284,1
2549216633,2183087209,1
2419014220,2294119907,1
2996906569,2419014220,1
2970710012,2419014220,1
2419014220,2203270810,1
2617559922,2419014220,1
2691777757,2419014220,1
2419014220,1109976968,1
2996906569,2294119907,1
2970710012,2294119907,1
2294119907,2203270810,1
2617559922,2294119907,1
2691777757,2294119907,1
2294119907,1109976968,1
2996906569,2970710012,1
2996906569,2203270810,1
2996906569,2617559922,1
2996906569,2691777757,1
2996906569,1109976968,1
2970710012,2203270810,1
2970710012,2617559922,1
2970710012,2691777757,1
2970710012,1109976968,1
2617559922,2203270810,1
2691777757,2203270810,1
2203270810,1109976968,1
2691777757,2617559922,1
2617559922,1109976968,1
2691777757,1109976968,1
2639381636,2893205965,1
2141206636,2122763750,1
2176993228,2141206636,1
2172012760,2141206636,1
2938760545,2141206636,1
2176993228,2122763750,1
2172012760,2122763750,1
2938760545,2122763750,1
2176993228,2172012760,1
2938760545,2176993228,1
2938760545,2172012760,1
2732858699,2222325015,1
2222325015,2108883516,1
2608590475,2222325015,1
2732858699,2108883516,1
2732858699,2608590475,1
2608590475,2108883516,1
3018557039,2242805897,1
2242805897,2148484152,1
2242805897,2097748595,1
3018557039,2148484152,1
3018557039,2097748595,1
2148484152,2097748595,1
2324799598,2147206481,1
2324799598,2094537730,1
2324799598,2287252027,1
2147206481,2094537730,1
2287252027,2147206481,1
2287252027,2094537730,1
2273938869,2252030256,1
2252030256,2108883516,1
2273938869,2108883516,1
2011716222,2097575052,1
2935703230,39668963,1
2127729603,39668963,1
2935703230,2219429051,1
2219429051,2127729603,1
2935703230,1970026859,1
2127729603,1970026859,1
2935703230,2127729603,1
2935703230,1947639641,1
2127729603,1947639641,1
2610696581,2093491206,1
2894065606,2574287245,1
2894065606,2093491206,1
2894065606,2806196591,1
2574287245,1819422791,1
2093491206,1819422791,1
2806196591,1819422791,1
2574287245,2093491206,1
2806196591,2574287245,1
2806196591,2093491206,1
2586007512,2151012705,1
2586007512,2256492177,1
2256492177,2151012705,1
2141134711,894397536,1
2132608772,894397536,2
2017349380,894397536,1
2141134711,2112446181,1
2112446181,2111855470,1
2132608772,2112446181,2
2112446181,2017349380,1
2141134711,2111855470,1
2141134711,2132608772,1
2141134711,2017349380,1
2132608772,2111855470,1
2111855470,2017349380,1
2132608772,2017349380,1
2807407705,2301717778,1
2807407705,2319239833,1
2940598270,2807407705,1
2807407705,2571660096,1
2319239833,2301717778,1
2940598270,2301717778,1
2571660096,2301717778,1
2940598270,2319239833,1
2571660096,2319239833,1
2940598270,2571660096,1
3012817928,2620285827,1
2752977462,2620285827,1
3012728661,2620285827,1
3012770240,2620285827,1
3012817928,2752977462,1
3012817928,3012728661,1
3012817928,3012770240,1
3012728661,2752977462,1
3012770240,2752977462,1
3012770240,3012728661,1
2492012228,2132695841,1
2476550270,2132695841,1
2492012228,2476550270,1
2079770817,6208356,1
2117527892,6208356,1
2437313839,6208356,1
2117527892,2079770817,1
2437313839,2079770817,1
2437313839,2117527892,1
1867232202,2032887189,1
2856570942,2580814137,1
2856570942,2655686046,1
2655686046,2580814137,1
2345284712,1916388703,1
1916388703,596094897,1
2345284712,596094897,1
2943189652,1702985164,1
2943189652,2159543014,1
2943189652,2293084328,1
2943189652,2330979299,1
2943189652,2093491206,1
2943189652,2119123250,1
2943189652,2169780568,1
2943189652,2697864505,1
2205364482,1702985164,1
2205364482,2159543014,1
2293084328,2205364482,1
2330979299,2205364482,1
2205364482,2093491206,1
2205364482,2119123250,1
2205364482,2169780568,1
2697864505,2205364482,1
2159543014,1702985164,1
2508501127,1702985164,1
2951019658,1702985164,1
2293084328,1702985164,1
2330979299,1702985164,1
2093491206,1702985164,1
2119123250,1702985164,1
2169780568,1702985164,1
2697864505,1702985164,1
2508501127,2159543014,1
2248293228,2159543014,1
2951019658,2159543014,1
2293084328,2159543014,1
2330979299,2159543014,1
2159543014,2093491206,1
2159543014,2119123250,1
2169780568,2159543014,1
2697864505,2159543014,1
2508501127,2293084328,1
2508501127,2330979299,1
2508501127,2093491206,1
2508501127,2119123250,1
2508501127,2169780568,1
2697864505,2508501127,1
2293084328,2248293228,1
2330979299,2248293228,1
2248293228,2093491206,1
2248293228,2119123250,1
2248293228,2169780568,1
2697864505,2248293228,1
2951019658,2293084328,1
2951019658,2330979299,1
2951019658,2093491206,1
2951019658,2119123250,1
2951019658,2169780568,1
2951019658,2697864505,1
2330979299,2293084328,1
2293084328,2093491206,1
2293084328,2119123250,1
2293084328,2169780568,1
2697864505,2293084328,1
2330979299,2093491206,1
2330979299,2119123250,1
2330979299,2169780568,1
2697864505,2330979299,1
2119123250,2093491206,1
2169780568,2093491206,1
2697864505,2093491206,1
2169780568,2119123250,1
2697864505,2119123250,1
2697864505,2169780568,1
2307600958,1997045972,1
2087883071,1997045972,1
2273741372,1997045972,1
2221456739,1893977407,1
1893977407,660165060,1
1893977407,572884078,1
2221456739,660165060,1
660165060,572884078,1
2251439680,2479824978,1
2672719794,1963534790,1
2290239983,1963534790,1
2129750443,1963534790,1
2672719794,2290239983,1
2672719794,2129750443,1
2317466425,2299311241,1
2434151634,2299311241,1
2604538281,2317466425,1
2604538281,2434151634,1
2434151634,2317466425,1
2501486114,2067311594,1
2197866232,2166405343,1
2700613146,2197866232,2
2197866232,2067432498,2
2197866232,704137116,1
2700613146,2166405343,1
2166405343,2067432498,1
2166405343,704137116,1
2700613146,2067432498,2
2700613146,704137116,1
2067432498,704137116,1
2731309094,2610668160,1
2980722860,2074039765,1
2980722860,2893444153,1
2893444153,2074039765,1
2424307046,2276502080,1
2276502080,2157063969,1
2276502080,1420562326,1
2694541689,2276502080,1
2424307046,2157063969,1
2424307046,1420562326,1
2694541689,2424307046,1
2694541689,2157063969,1
2694541689,1420562326,1
2748325276,2559116837,1
2559116837,2190367733,1
2559116837,2142274495,1
2559116837,2148863489,1
2748325276,2190367733,1
2748325276,2142274495,1
2748325276,2148863489,1
2190367733,2142274495,1
2190367733,2148863489,1
2148863489,2142274495,1
2420369416,2810324883,1
2147219746,2810324883,1
2114435532,2810324883,1
2113741479,2810324883,1
2147219746,2420369416,1
2114435532,2420369416,1
2113741479,2420369416,1
2114435532,2147219746,1
2113741479,2147219746,1
2113741479,2114435532,1
2556844605,2066727086,1
2556844605,2143737698,1
2143737698,2066727086,1
2683242870,2548143226,1
2494661963,2120339444,1
2120339444,2055669197,1
2763375836,2120339444,1
2120339444,2103620915,1
2494661963,2055669197,1
2763375836,2494661963,1
2494661963,2103620915,1
2763375836,2055669197,1
2103620915,2055669197,1
2763375836,2103620915,1
2082776978,1827924149,1
2114500421,1827924149,1
2335709018,1827924149,1
2715051638,2802775036,1
2461683156,2802775036,1
2220045263,2802775036,1
2461683156,2715051638,1
2220045263,2715051638,1
2220045263,2461683156,1
2685953613,1167627009,1
2801868107,2685953613,1
2685953613,2606036337,1
2724006910,2685953613,1
2685953613,2117069845,1
2685953613,2501103616,1
2801868107,1167627009,1
2606036337,1167627009,1
2724006910,1167627009,1
2801868107,2606036337,1
2801868107,2724006910,1
2801868107,2117069845,1
2801868107,2501103616,1
2724006910,2606036337,1
2606036337,2117069845,1
2606036337,2501103616,1
2724006910,2117069845,1
2724006910,2501103616,1
2473861362,2115794088,1
2473861362,1569449108,1
2473861362,2122180038,1
2473861362,2111381019,1
2473861362,2134907472,1
2473861362,1666946359,1
2473861362,1878117095,1
2578322773,2473861362,1
2122180038,2115794088,1
2156220775,2115794088,1
2115794088,2111381019,1
2134907472,2115794088,1
2115794088,1666946359,1
2115794088,1878117095,1
2115794088,1968731091,1
2618415688,2115794088,1
2578322773,2115794088,1
2122180038,1569449108,1
2156220775,1569449108,1
2111381019,1569449108,1
2134907472,1569449108,1
1666946359,1569449108,1
1878117095,1569449108,1
1968731091,1569449108,1
2618415688,1569449108,1
2578322773,1569449108,1
2156220775,2122180038,1
2122180038,2111381019,1
2134907472,2122180038,1
2122180038,1666946359,1
2122180038,1968731091,1
2618415688,2122180038,1
2578322773,2122180038,1
2156220775,2111381019,1
2156220775,2134907472,1
2156220775,1666946359,1
2156220775,1878117095,1
2578322773,2156220775,1
2134907472,2111381019,1
2111381019,1666946359,1
2111381019,1878117095,1
2111381019,1968731091,1
2618415688,2111381019,1
2578322773,2111381019,1
2134907472,1666946359,1
2134907472,1878117095,1
2134907472,1968731091,1
2618415688,2134907472,1
2578322773,2134907472,1
1878117095,1666946359,1
1968731091,1666946359,1
2618415688,1666946359,1
2578322773,1666946359,1
1968731091,1878117095,1
2618415688,1878117095,1
2578322773,1878117095,1
2578322773,1968731091,1
2618415688,2578322773,1
2117563650,1827003159,1
1827003159,1410526782,1
2302573302,1827003159,1
2586828412,1827003159,1
2117563650,1410526782,1
2302573302,2117563650,1
2586828412,2117563650,1
2302573302,1410526782,1
2586828412,1410526782,1
2586828412,2302573302,1
2120466059,205238041,1
2460927506,205238041,1
2460927506,2120466059,1
2993678643,2303439382,1
2993678643,2100650478,1
2993678643,2802650261,1
2303439382,2100650478,1
2802650261,2303439382,1
3019243436,2303439382,1
2802650261,2100650478,1
3019243436,2100650478,1
3019243436,2802650261,1
2160717884,2443363980,1
1999187984,1893977407,1
2150264159,1893977407,1
2093551007,2241813811,1
2116089398,2657662364,1
2115180308,2657662364,1
2115180308,2116089398,1
2196789970,2110661363,1
2724064477,2196789970,1
2724064477,2110661363,1
2119743012,2110661363,1
2724064477,2119743012,1
2643376234,2180632425,1
2180632425,1613982700,1
2180632425,1987599458,1
2643376234,1613982700,1
2643376234,1987599458,1
2731399583,2576477018,1
2576477018,1927755236,1
2576477018,2119419479,1
2576477018,2132487452,1
2731399583,1927755236,1
2731399583,2119419479,1
2731399583,2132487452,1
2119419479,1927755236,1
2132487452,1927755236,1
2132487452,2119419479,1
2981063784,2599130068,1
2599130068,2038474249,1
2725960970,2599130068,1
3037858284,2599130068,1
2599130068,2115018868,1
2599130068,1535261843,1
2608081677,2599130068,1
2599130068,1981792830,1
2619059301,2599130068,1
2599130068,2064929179,1
2493470407,2586249700,1
2124357314,2586249700,1
2107187609,2586249700,1
2124357314,2493470407,1
2107187609,2493470407,1
2107187609,2124357314,1
2278822286,2117049673,1
2506583686,2117049673,1
2675800380,2117049673,1
2117049673,2002021319,1
2506583686,2278822286,1
2675800380,2278822286,1
2278822286,2002021319,1
2675800380,2506583686,1
2506583686,2002021319,1
2675800380,2002021319,1
2893399493,2616647870,1
2762687785,2616647870,1
2762507066,2616647870,1
2893399493,2762687785,1
2893399493,2762507066,1
2762687785,2762507066,1
2618578169,2103128396,1
2618578169,1824367193,1
2618578169,2162767258,1
2618578169,2154425329,1
2103128396,1824367193,1
2162767258,2103128396,1
2154425329,2103128396,1
2162767258,1824367193,1
2154425329,1824367193,1
2162767258,2154425329,1
2095226943,50261851,1
2142639622,2095226943,1
2134211663,2095226943,1
2095226943,2058138785,1
2196401831,2095226943,1
2142639622,50261851,1
2134211663,50261851,1
2058138785,50261851,1
2196401831,50261851,1
2142639622,2134211663,1
2142639622,2058138785,1
2196401831,2142639622,1
2134211663,2058138785,1
2196401831,2134211663,1
2196401831,2058138785,1
2761686196,2422894808,1
2761686196,2690204088,1
2690204088,2422894808,1
2485524086,2320203741,1
2320203741,2311641902,1
2808361050,2320203741,1
2485524086,2311641902,1
2808361050,2485524086,2
2808361050,2311641902,1
2653002712,2062386150,1
2653002712,2499864039,1
2653002712,2639241184,1
2499864039,2062386150,1
2639241184,2062386150,1
2639241184,2499864039,1
2694582210,2025394065,1
2763279979,2205571040,1
2950081339,2763279979,1
2950081339,2205571040,1
106361869,2149476243,1
2735795711,2099303837,2
2735795711,2114060605,2
2114060605,2099303837,2
2222392955,2114735098,1
2114735098,2067750816,1
2276772006,2114735098,1
2308515188,2114735098,1
2305570983,2114735098,1
2788960079,2114735098,1
2222392955,2067750816,1
2276772006,2222392955,1
2308515188,2222392955,1
2305570983,2222392955,1
2788960079,2222392955,1
2426227242,2222392955,1
2222392955,2053901653,1
2434473929,2222392955,1
2276772006,2067750816,1
2308515188,2067750816,1
2305570983,2067750816,1
2788960079,2067750816,1
2426227242,2067750816,1
2067750816,2053901653,1
2434473929,2067750816,1
2308515188,2276772006,1
2305570983,2276772006,1
2788960079,2276772006,1
2426227242,2276772006,1
2276772006,2053901653,1
2434473929,2276772006,1
2308515188,2305570983,1
2788960079,2308515188,1
2426227242,2308515188,1
2308515188,2053901653,1
2434473929,2308515188,1
2788960079,2305570983,1
2305570983,2053901653,1
2434473929,2305570983,1
2788960079,2426227242,1
2788960079,2053901653,1
2788960079,2434473929,1
2514828384,2615814378,1
2142565223,2615814378,1
2142565223,2514828384,1
1982917298,262623724,1
2951448483,262623724,1
2083605986,262623724,1
1702985164,262623724,1
2607438863,262623724,1
2083605986,1982917298,1
2951448483,2083605986,1
2083605986,1702985164,1
2607438863,2083605986,1
2312324411,2209605165,1
2209605165,2118238668,1
2463959780,2209605165,1
2312324411,2118238668,1
2463959780,2312324411,1
2463959780,2118238668,1
2434289055,2146886463,1
2434289055,1420562326,1
2581210283,2434289055,1
2146886463,1420562326,1
2581210283,2146886463,1
2581210283,1420562326,1
2469692101,1989966658,1
2469692101,2120044830,1
2120044830,1989966658,1
2705776591,2147743432,1
2567900988,2147743432,1
2705776591,2567900988,1
1990966557,2113381372,1
2587295629,2439723397,1
2571378737,2439723397,1
2439723397,2164310785,1
2732523055,2587295629,1
2732523055,2571378737,1
2732523055,2164310785,1
2587295629,2571378737,1
2587295629,2164310785,1
2571378737,2164310785,1
2655290376,2613340808,1
2613340808,2571936849,1
2613340808,2115220888,1
2613340808,2029434616,1
2613340808,2222741931,1
2613340808,2123241091,1
2653830198,2613340808,1
2655290376,2571936849,1
2655290376,2115220888,1
2655290376,2029434616,1
2655290376,2222741931,1
2655290376,2123241091,1
2655290376,2653830198,1
2571936849,2115220888,1
2571936849,2029434616,1
2571936849,2222741931,1
2571936849,2123241091,1
2653830198,2571936849,1
2115220888,2029434616,1
2222741931,2115220888,1
2123241091,2115220888,1
2653830198,2115220888,1
2222741931,2029434616,1
2123241091,2029434616,1
2653830198,2029434616,1
2222741931,2123241091,1
2653830198,2222741931,1
2653830198,2123241091,1
2484062114,2125054213,1
2205295950,2125054213,1
2484062114,2205295950,1
2342617295,522006732,1
2342617295,2102302792,1
2100524030,2822520993,1
2680262319,715216473,1
2798165891,2148763159,1
2783408410,2148763159,1
2148763159,2143835180,1
2798165891,2142639622,1
2783408410,2142639622,1
2143835180,2142639622,1
2798165891,2783408410,1
2798165891,2143835180,1
2783408410,2143835180,1
2517584624,2146508364,1
2517584624,1988017698,1
2517584624,2164044353,1
2517584624,1918422071,1
2517584624,2103754158,1
2146508364,1988017698,1
2164044353,2146508364,1
2146508364,1918422071,1
2164044353,1988017698,1
1988017698,1918422071,1
2103754158,1988017698,1
2164044353,1918422071,1
2164044353,2103754158,1
2103754158,1918422071,1
2335188494,2145345927,1
2335188494,2055976536,1
2335188494,2304449810,1
2145345927,2055976536,1
2304449810,2145345927,1
2304449810,2055976536,1
2406761765,19799136,1
2406761765,1661145992,1
2406761765,2406716145,1
2406716145,19799136,1
2406716145,1661145992,1
2778392746,2098733985,1
2167820482,2838465507,1
2117069845,2024026282,1
2799508430,2117069845,1
2126087332,2117069845,1
2560951084,2117069845,1
2799508430,2024026282,1
2126087332,2024026282,1
2560951084,2024026282,1
2799508430,2126087332,1
2799508430,2560951084,1
2560951084,2126087332,1
2520744574,2148763159,1
2148763159,1236228025,1
2520744574,2142639622,1
2520744574,1236228025,1
2142639622,1236228025,1
2141984437,1887933400,1
2141984437,1574971510,1
2141984437,2072431381,1
1887933400,1574971510,1
2072431381,1887933400,1
2072431381,1574971510,1
2292467221,2275214143,1
2668554346,2292467221,1
2292467221,2208426585,1
2668554346,2275214143,1
2275214143,2208426585,1
2668554346,2208426585,1
2120853042,2097885809,1
2227605326,2103419615,1
2105673088,2103419615,1
2103419615,1984294269,1
2227605326,2105673088,1
2227605326,1984294269,1
2497157514,2012775402,1
2936427144,2012775402,1
2497157514,28707131,1
2936427144,28707131,1
2936427144,2497157514,1
2566086864,126012688,1
2582502829,2566086864,1
2582502829,126012688,1
2149732714,2106036847,1
2623455661,2106036847,1
2623455661,2149732714,1
2290308898,2689289486,1
2161618671,2689289486,1
597169202,2689289486,1
2161618671,2290308898,1
597169202,2290308898,1
597169202,2161618671,1
2490451330,2798239213,1
2155772434,2798239213,1
228360099,2798239213,1
2155772434,2490451330,1
228360099,2490451330,1
228360099,2155772434,1
2607968210,2209139458,1
2607968210,2261381356,1
2607968210,2192679898,1
2261381356,2209139458,1
2209139458,2192679898,1
2261381356,2192679898,1
2436913298,2132011350,1
2436913298,2057245571,1
2609346992,2436913298,1
2942755488,2436913298,1
2436913298,2137648038,1
2132011350,2057245571,1
2132011350,2122163128,1
2609346992,2132011350,1
2942755488,2132011350,1
2137648038,2132011350,1
2122163128,2057245571,1
2609346992,2057245571,1
2942755488,2057245571,1
2137648038,2057245571,1
2609346992,2122163128,1
2942755488,2122163128,1
2137648038,2122163128,1
2942755488,2609346992,1
2609346992,2137648038,1
2942755488,2137648038,1
2237806635,1976578282,1
2237806635,2041284275,1
2639241184,1693666755,1
2217060801,1693666755,1
2153037959,2102667339,1
2102667339,1970583576,1
2153037959,1970583576,1
2761198312,2501486114,1
2761198312,322663189,1
2886362183,1968731091,1
2946593496,2191151480,1
2191151480,2124160605,1
2946593496,2124160605,1
2470088292,2499020719,1
1827003159,2107187609,1
2435817772,2761135148,1
1816766199,1617001020,1
2142185869,1816766199,1
2440447446,1816766199,1
2478511150,1816766199,1
2142185869,1617001020,1
2440447446,1617001020,1
2478511150,1617001020,1
2321316684,1617001020,1
2440447446,2142185869,1
2478511150,2142185869,1
2321316684,2142185869,1
2478511150,2440447446,1
2440447446,2321316684,1
2478511150,2321316684,1
2147832622,2197408116,1
1957627287,2197408116,1
1894548125,2197408116,2
1957627287,2147832622,1
1894548125,2147832622,1
1894548125,1957627287,1
2649657308,2114870887,1
2114870887,918128839,1
2649657308,918128839,1
2152306629,2118945575,1
2152306629,2052073827,1
2152306629,134719345,1
2152306629,1744155235,1
2118945575,2052073827,1
2118945575,1744155235,1
2052073827,134719345,1
2052073827,1744155235,1
1744155235,134719345,1
2604417524,1892915253,1
663662321,414368570,1
660165060,414368570,1
1335515201,414368570,1
1999187984,414368570,1
663662321,660165060,1
1335515201,663662321,1
1999187984,663662321,1
1335515201,660165060,1
1999187984,660165060,1
1999187984,1335515201,1
2287862493,1924633184,1
2558084245,2287862493,1
2442930056,2117634872,1
2442930056,2016584553,1
2117634872,2016584553,1
2148659726,2117634872,1
2156655397,2117634872,1
2148659726,2016584553,1
2156655397,2016584553,1
2238056800,2260937070,1
2121666639,1986576233,1
2414960225,1986576233,1
2101436959,1986576233,1
2414960225,2121666639,1
2121666639,2101436959,1
2414960225,2101436959,1
2762581143,2761051673,1
2762581143,2022088159,1
2762581143,1900152892,1
2762581143,2761894467,1
2762581143,2157454506,1
2762581143,2683146323,1
2761051673,2022088159,1
2761051673,1900152892,1
2761894467,2761051673,1
2761051673,2157454506,1
2761051673,2683146323,1
2761894467,2022088159,1
2157454506,2022088159,1
2683146323,2022088159,1
2761894467,1900152892,1
2157454506,1900152892,1
2683146323,1900152892,1
2761894467,2157454506,1
2761894467,2683146323,1
2683146323,2157454506,1
2439276380,383630470,1
2439276380,2226852640,1
2226852640,383630470,1
2132292208,2234547032,1
2123234429,1394461259,1
2951676832,2307600958,1
2667516546,2307600958,1
2951676832,2124160605,1
2667516546,2124160605,1
2951676832,2667516546,1
2629887642,2116022953,1
2298073019,2144220083,1
2691107278,2144220083,1
2606573696,2144220083,1
2691107278,2298073019,1
2606573696,2298073019,1
2691107278,2606573696,1
2670549051,2105994447,1
2307600519,2105994447,1
2105994447,1270134387,1
2105994447,717862074,1
2670549051,2307600519,1
2670549051,1270134387,1
2670549051,717862074,1
2307600519,1270134387,1
2307600519,717862074,1
1270134387,717862074,1
2640035065,2608638547,1
2608638547,2404513548,1
2640035065,2404513548,1
2116089398,2501486114,1
2054882684,2501486114,1
2054882684,2116089398,1
2428002067,2169703896,1
2786700513,2169703896,1
2169703896,2108339900,1
2169703896,2124160605,1
2786700513,2428002067,1
2428002067,2108339900,1
2428002067,2124160605,1
2786700513,2108339900,1
2786700513,2124160605,1
2124160605,2108339900,1
2099443970,2105678290,1
2640098235,2151701858,1
2150912440,2168674327,1
79782507,2168674327,1
79782507,2150912440,1
1994987111,1738894251,1
2085599555,1994987111,1
2085599555,1738894251,1
2582048083,733141520,1
2713246356,2582048083,1
2722452810,2582048083,1
2713246356,733141520,1
2722452810,733141520,1
2722452810,2713246356,1
2763889320,659942872,2
2501486114,659942872,1
2763889320,2501486114,1
2322263594,2022088159,1
2322263594,714890991,1
2805503700,2022088159,1
2022088159,714890991,1
2805503700,714890991,1
2644834482,2112473821,1
2112473821,685768376,1
2604113355,2112473821,1
2644834482,685768376,1
2644834482,2604113355,1
2604113355,685768376,1
2466158638,2113716453,1
2779077977,2466158638,1
2779077977,2113716453,1
2569217928,2131977569,1
2569217928,338319233,1
2114676814,2189498380,1
2064758302,2189498380,1
2064758302,2114676814,1
2581557837,2251352755,1
2427675070,2251352755,1
2581557837,2427675070,1
2946923680,2676840327,1
2676840327,2092347422,1
2676840327,2437392273,1
2946923680,2092347422,1
2946923680,2437392273,2
2437392273,2092347422,1
2108356532,2126802519,1
2597396421,1813922940,1
2062248658,1813922940,1
2597396421,2062248658,1
1624134539,669515999,2
2701108329,2575569925,1
2575569925,2182378569,1
2575569925,126620269,1
2701108329,2182378569,1
2701108329,126620269,1
2182378569,126620269,1
2653592708,2670243022,1
2237684873,2670243022,1
2158146792,2670243022,1
2237684873,2653592708,1
2158146792,2653592708,1
2158146792,2237684873,1
2435171677,2230537162,1
2586905709,2230537162,1
2586905709,2435171677,1
2157148985,2104290830,1
2157148985,2108617838,1
2108617838,2104290830,1
2223866558,1239633406,1
2494259305,1239633406,1
2494259305,2223866558,1
2198728202,2545445636,1
2166854512,2545445636,1
2105538526,2545445636,1
2166854512,2198728202,1
2105538526,2198728202,1
2105538526,2166854512,1
2035751798,738776757,2
2116908575,2035751798,1
2116908575,738776757,1
2566086864,2042898703,1
2703025662,2042898703,1
2703025662,2566086864,1
1942464127,2465248044,1
2951709089,2763172724,1
2763172724,2346723112,1
2763172724,2427407395,1
2763172724,2609278418,1
2951709089,2346723112,1
2951709089,2427407395,1
2951709089,2609278418,1
2427407395,2346723112,1
2609278418,2346723112,1
2609278418,2427407395,1
1686789428,697468067,1
2111097107,1686789428,1
2713128015,1686789428,1
2111097107,697468067,1
2713128015,697468067,1
2713128015,2111097107,1
2892957885,59754750,1
1519084124,2184789855,1
1997435839,1237281882,1
1237281882,59754750,1
1997435839,59754750,1
2160813200,2108883516,1
2735102868,2160813200,1
3037315023,2735102868,1
3037315023,2160813200,1
2133198171,2628001648,1
2810062476,2102413117,1
2925004348,2810062476,1
2925004348,2102413117,1
2008181116,2046693980,1
2972098892,311502162,1
2612483494,311502162,1
